week,region,avg_temp,avg_prcp,income_region,evento_deportivo,evento_social,feriado
2023-03-11,Region A,26.607142857142858,0.0,73.27628722991642,,,
2023-03-11,Region G,26.197142857142858,0.0,73.3752537201147,,,
2023-03-11,Region C,30.54714285714286,0.0,79.96051649558899,,,
2023-03-11,Region H,17.81714285714286,0.0,72.59392995280007,,,
2023-03-11,Region F,23.397142857142857,0.0,76.0102208178153,,,
2023-03-18,Region D,28.142857142857142,10.4,79.42651168283052,,,
2023-03-18,Region E,27.582857142857144,8.528,77.5874272995114,,,
2023-03-18,Region B,27.782857142857143,9.776,79.96051649558899,,,
2023-03-18,Region A,27.392857142857142,2.2880000000000003,73.27628722991642,,,
2023-03-18,Region G,26.982857142857142,7.175999999999999,73.3752537201147,,,
2023-03-18,Region C,31.332857142857144,13.728000000000002,79.96051649558899,,,
2023-03-18,Region H,18.602857142857143,7.800000000000001,72.59392995280007,,,
2023-03-18,Region F,24.18285714285714,8.944,76.0102208178153,,,
2023-03-25,Region D,23.599999999999998,29.999999999999996,79.42651168283052,,,
2023-03-25,Region E,23.04,24.599999999999994,77.5874272995114,,,
2023-03-25,Region B,23.24,28.199999999999996,79.96051649558899,,,
2023-03-25,Region A,22.849999999999998,6.6,73.27628722991642,,,
2023-03-25,Region G,22.439999999999998,20.699999999999996,73.3752537201147,,,
2023-03-25,Region C,26.79,39.599999999999994,79.96051649558899,,,
2023-03-25,Region H,14.059999999999999,22.499999999999996,72.59392995280007,,,
2023-03-25,Region F,19.639999999999997,25.799999999999997,76.0102208178153,,,
2023-04-01,Region D,20.599999999999998,0.8,76.43031961730465,,,
2023-04-01,Region E,20.04,0.656,74.84859289240588,,,
2023-04-01,Region B,20.24,0.752,76.91454289214725,,,
2023-04-01,Region A,19.849999999999998,0.17600000000000002,71.43264936449536,,,
2023-04-01,Region G,19.439999999999998,0.5519999999999999,71.20091616776574,,,
2023-04-01,Region C,23.79,1.056,76.91454289214725,,,
2023-04-01,Region H,11.059999999999999,0.6000000000000001,70.62219504520687,,,
2023-04-01,Region F,16.639999999999997,0.6880000000000001,73.52625733125575,,,
2023-04-08,Region D,20.2,36.5,76.43031961730465,0.0,0.0,2.0
2023-04-08,Region E,19.64,29.93,74.84859289240588,0.0,0.0,2.0
2023-04-08,Region B,19.84,34.309999999999995,76.91454289214725,0.0,0.0,2.0
2023-04-08,Region A,19.45,8.03,71.43264936449536,0.0,0.0,2.0
2023-04-08,Region G,19.04,25.185,71.20091616776574,0.0,0.0,2.0
2023-04-08,Region C,23.39,48.18,76.91454289214725,0.0,0.0,2.0
2023-04-08,Region H,10.66,27.375,70.62219504520687,0.0,0.0,2.0
2023-04-08,Region F,16.24,31.39,73.52625733125575,0.0,0.0,2.0
2023-04-15,Region D,19.071428571428573,2.9,76.43031961730465,,,
2023-04-15,Region E,18.511428571428574,2.3779999999999997,74.84859289240588,,,
2023-04-15,Region B,18.711428571428574,2.726,76.91454289214725,,,
2023-04-15,Region A,18.321428571428573,0.638,71.43264936449536,,,
2023-04-15,Region G,17.911428571428573,2.001,71.20091616776574,,,
2023-04-15,Region C,22.261428571428574,3.828,76.91454289214725,,,
2023-04-15,Region H,9.531428571428574,2.175,70.62219504520687,,,
2023-04-15,Region F,15.111428571428572,2.4939999999999998,73.52625733125575,,,
2023-04-22,Region D,15.914285714285715,5.8,76.43031961730465,,,
2023-04-22,Region E,15.354285714285714,4.755999999999999,74.84859289240588,,,
2023-04-22,Region B,15.554285714285715,5.452,76.91454289214725,,,
2023-04-22,Region A,15.164285714285715,1.276,71.43264936449536,,,
2023-04-22,Region G,14.754285714285714,4.002,71.20091616776574,,,
2023-04-22,Region C,19.104285714285716,7.656,76.91454289214725,,,
2023-04-22,Region H,6.374285714285715,4.35,70.62219504520687,,,
2023-04-22,Region F,11.954285714285714,4.9879999999999995,73.52625733125575,,,
2023-04-29,Region D,19.342857142857145,1.2,76.43031961730465,,,
2023-04-29,Region E,18.782857142857146,0.9839999999999999,74.84859289240588,,,
2023-04-29,Region B,18.982857142857146,1.128,76.91454289214725,,,
2023-04-29,Region A,18.592857142857145,0.264,71.43264936449536,,,
2023-04-29,Region G,18.182857142857145,0.828,71.20091616776574,,,
2023-04-29,Region C,22.532857142857146,1.584,76.91454289214725,,,
2023-04-29,Region H,9.802857142857146,0.8999999999999999,70.62219504520687,,,
2023-04-29,Region F,15.382857142857144,1.032,73.52625733125575,,,
2023-05-06,Region D,16.77142857142857,23.299999999999997,75.16364405023297,0.0,0.0,1.0
2023-05-06,Region E,16.21142857142857,19.105999999999998,74.09157977422541,0.0,0.0,1.0
2023-05-06,Region B,16.41142857142857,21.901999999999997,76.68779337598072,0.0,0.0,1.0
2023-05-06,Region A,16.02142857142857,5.1259999999999994,71.2858847588473,0.0,0.0,1.0
2023-05-06,Region G,15.611428571428569,16.076999999999998,70.4233018964625,0.0,0.0,1.0
2023-05-06,Region C,19.96142857142857,30.755999999999997,76.68779337598072,0.0,0.0,1.0
2023-05-06,Region H,7.2314285714285695,17.474999999999998,70.70551372672224,0.0,0.0,1.0
2023-05-06,Region F,12.811428571428568,20.037999999999997,72.93457888847762,0.0,0.0,1.0
2023-05-13,Region D,15.985714285714286,0.7,75.16364405023297,,,
2023-05-13,Region E,15.425714285714285,0.574,74.09157977422541,,,
2023-05-13,Region B,15.625714285714286,0.6579999999999999,76.68779337598072,,,
2023-05-13,Region A,15.235714285714286,0.154,71.2858847588473,,,
2023-05-13,Region G,14.825714285714286,0.48299999999999993,70.4233018964625,,,
2023-05-13,Region C,19.175714285714285,0.9239999999999999,76.68779337598072,,,
2023-05-13,Region H,6.445714285714287,0.5249999999999999,70.70551372672224,,,
2023-05-13,Region F,12.025714285714287,0.602,72.93457888847762,,,
2023-05-20,Region D,17.88571428571429,10.3,75.16364405023297,,,
2023-05-20,Region E,17.32571428571429,8.446,74.09157977422541,,,
2023-05-20,Region B,17.52571428571429,9.682,76.68779337598072,,,
2023-05-20,Region A,17.13571428571429,2.266,71.2858847588473,,,
2023-05-20,Region G,16.72571428571429,7.107,70.4233018964625,,,
2023-05-20,Region C,21.07571428571429,13.596000000000002,76.68779337598072,,,
2023-05-20,Region H,8.34571428571429,7.7250000000000005,70.70551372672224,,,
2023-05-20,Region F,13.925714285714289,8.858,72.93457888847762,,,
2023-05-27,Region D,17.8,69.0,75.16364405023297,0.0,0.0,1.0
2023-05-27,Region E,17.240000000000002,56.58,74.09157977422541,0.0,0.0,1.0
2023-05-27,Region B,17.44,64.86,76.68779337598072,0.0,0.0,1.0
2023-05-27,Region A,17.05,15.18,71.2858847588473,0.0,0.0,1.0
2023-05-27,Region G,16.64,47.61,70.4233018964625,0.0,0.0,1.0
2023-05-27,Region C,20.990000000000002,91.08,76.68779337598072,0.0,0.0,1.0
2023-05-27,Region H,8.260000000000002,51.75,70.70551372672224,0.0,0.0,1.0
2023-05-27,Region F,13.84,59.339999999999996,72.93457888847762,0.0,0.0,1.0
2023-06-03,Region D,15.02857142857143,3.3000000000000003,77.02323427244593,,,
2023-06-03,Region E,14.46857142857143,2.706,75.99481591627975,,,
2023-06-03,Region B,14.66857142857143,3.102,76.89985592566275,,,
2023-06-03,Region A,14.27857142857143,0.7260000000000001,71.08730768969892,,,
2023-06-03,Region G,13.86857142857143,2.277,74.06135755073053,,,
2023-06-03,Region C,18.21857142857143,4.356000000000001,76.89985592566275,,,
2023-06-03,Region H,5.488571428571431,2.475,72.73448790667847,,,
2023-06-03,Region F,11.068571428571431,2.838,74.8788610895622,,,
2023-06-10,Region D,15.971428571428572,9.0,77.02323427244593,,,
2023-06-10,Region E,15.411428571428571,7.38,75.99481591627975,,,
2023-06-10,Region B,15.611428571428572,8.459999999999999,76.89985592566275,,,
2023-06-10,Region A,15.221428571428572,1.98,71.08730768969892,,,
2023-06-10,Region G,14.811428571428571,6.209999999999999,74.06135755073053,,,
2023-06-10,Region C,19.161428571428573,11.88,76.89985592566275,,,
2023-06-10,Region H,6.431428571428572,6.75,72.73448790667847,,,
2023-06-10,Region F,12.01142857142857,7.74,74.8788610895622,,,
2023-06-17,Region D,10.114285714285714,0.0,77.02323427244593,,,
2023-06-17,Region E,9.554285714285713,0.0,75.99481591627975,,,
2023-06-17,Region B,9.754285714285714,0.0,76.89985592566275,,,
2023-06-17,Region A,9.364285714285714,0.0,71.08730768969892,,,
2023-06-17,Region G,8.954285714285714,0.0,74.06135755073053,,,
2023-06-17,Region C,13.304285714285713,0.0,76.89985592566275,,,
2023-06-17,Region H,0.5742857142857147,0.0,72.73448790667847,,,
2023-06-17,Region F,6.154285714285714,0.0,74.8788610895622,,,
2023-06-24,Region D,11.585714285714285,1.8,77.02323427244593,,,
2023-06-24,Region E,11.025714285714285,1.476,75.99481591627975,,,
2023-06-24,Region B,11.225714285714286,1.692,76.89985592566275,,,
2023-06-24,Region A,10.835714285714285,0.396,71.08730768969892,,,
2023-06-24,Region G,10.425714285714285,1.242,74.06135755073053,,,
2023-06-24,Region C,14.775714285714285,2.3760000000000003,76.89985592566275,,,
2023-06-24,Region H,2.0457142857142863,1.35,72.73448790667847,,,
2023-06-24,Region F,7.6257142857142854,1.548,74.8788610895622,,,
2023-07-01,Region D,13.214285714285712,1.2,78.81075452598593,,,
2023-07-01,Region E,12.654285714285711,0.9839999999999999,77.24229592654567,,,
2023-07-01,Region B,12.854285714285712,1.128,78.22535955119963,,,
2023-07-01,Region A,12.464285714285712,0.264,73.24586979950158,,,
2023-07-01,Region G,12.054285714285712,0.828,74.69077370245145,,,
2023-07-01,Region C,16.404285714285713,1.584,78.22535955119963,,,
2023-07-01,Region H,3.6742857142857126,0.8999999999999999,72.55070043263476,,,
2023-07-01,Region F,9.254285714285711,1.032,75.68072747931033,,,
2023-07-08,Region D,14.914285714285713,8.2,78.81075452598593,,,
2023-07-08,Region E,14.354285714285712,6.723999999999999,77.24229592654567,,,
2023-07-08,Region B,14.554285714285713,7.707999999999999,78.22535955119963,,,
2023-07-08,Region A,14.164285714285713,1.8039999999999998,73.24586979950158,,,
2023-07-08,Region G,13.754285714285713,5.6579999999999995,74.69077370245145,,,
2023-07-08,Region C,18.104285714285712,10.824,78.22535955119963,,,
2023-07-08,Region H,5.374285714285714,6.1499999999999995,72.55070043263476,,,
2023-07-08,Region F,10.954285714285714,7.052,75.68072747931033,,,
2023-07-15,Region D,10.885714285714286,31.8,78.81075452598593,0.0,0.0,1.0
2023-07-15,Region E,10.325714285714286,26.076,77.24229592654567,0.0,0.0,1.0
2023-07-15,Region B,10.525714285714287,29.892,78.22535955119963,0.0,0.0,1.0
2023-07-15,Region A,10.135714285714286,6.996,73.24586979950158,0.0,0.0,1.0
2023-07-15,Region G,9.725714285714286,21.942,74.69077370245145,0.0,0.0,1.0
2023-07-15,Region C,14.075714285714286,41.976000000000006,78.22535955119963,0.0,0.0,1.0
2023-07-15,Region H,1.345714285714287,23.85,72.55070043263476,0.0,0.0,1.0
2023-07-15,Region F,6.925714285714286,27.348,75.68072747931033,0.0,0.0,1.0
2023-07-22,Region D,11.857142857142858,5.7,78.81075452598593,0.0,1.0,0.0
2023-07-22,Region E,11.297142857142857,4.6739999999999995,77.24229592654567,0.0,1.0,0.0
2023-07-22,Region B,11.497142857142858,5.358,78.22535955119963,0.0,1.0,0.0
2023-07-22,Region A,11.107142857142858,1.254,73.24586979950158,0.0,1.0,0.0
2023-07-22,Region G,10.697142857142858,3.933,74.69077370245145,0.0,1.0,0.0
2023-07-22,Region C,15.047142857142857,7.524000000000001,78.22535955119963,0.0,1.0,0.0
2023-07-22,Region H,2.3171428571428585,4.275,72.55070043263476,0.0,1.0,0.0
2023-07-22,Region F,7.897142857142858,4.902,75.68072747931033,0.0,1.0,0.0
2023-07-29,Region D,11.985714285714284,2.6,78.81075452598593,,,
2023-07-29,Region E,11.425714285714283,2.132,77.24229592654567,,,
2023-07-29,Region B,11.625714285714285,2.444,78.22535955119963,,,
2023-07-29,Region A,11.235714285714284,0.5720000000000001,73.24586979950158,,,
2023-07-29,Region G,10.825714285714284,1.7939999999999998,74.69077370245145,,,
2023-07-29,Region C,15.175714285714283,3.4320000000000004,78.22535955119963,,,
2023-07-29,Region H,2.445714285714285,1.9500000000000002,72.55070043263476,,,
2023-07-29,Region F,8.025714285714283,2.236,75.68072747931033,,,
2023-08-05,Region D,15.200000000000001,1.7,76.10785001062862,,,
2023-08-05,Region E,14.64,1.394,73.23115742494319,,,
2023-08-05,Region B,14.840000000000002,1.5979999999999999,73.08909194473743,,,
2023-08-05,Region A,14.450000000000001,0.374,69.88992359460889,,,
2023-08-05,Region G,14.040000000000001,1.1729999999999998,70.49653031946352,,,
2023-08-05,Region C,18.39,2.244,73.08909194473743,,,
2023-08-05,Region H,5.660000000000002,1.275,68.99566778156313,,,
2023-08-05,Region F,11.240000000000002,1.462,72.55175889609588,,,
2023-08-12,Region D,12.814285714285715,31.9,76.10785001062862,,,
2023-08-12,Region E,12.254285714285714,26.157999999999998,73.23115742494319,,,
2023-08-12,Region B,12.454285714285716,29.985999999999997,73.08909194473743,,,
2023-08-12,Region A,12.064285714285715,7.018,69.88992359460889,,,
2023-08-12,Region G,11.654285714285715,22.010999999999996,70.49653031946352,,,
2023-08-12,Region C,16.004285714285714,42.108,73.08909194473743,,,
2023-08-12,Region H,3.274285714285716,23.924999999999997,68.99566778156313,,,
2023-08-12,Region F,8.854285714285716,27.433999999999997,72.55175889609588,,,
2023-08-19,Region D,14.557142857142859,56.39999999999999,76.10785001062862,,,
2023-08-19,Region E,13.997142857142858,46.24799999999999,73.23115742494319,,,
2023-08-19,Region B,14.19714285714286,53.01599999999999,73.08909194473743,,,
2023-08-19,Region A,13.807142857142859,12.407999999999998,69.88992359460889,,,
2023-08-19,Region G,13.397142857142859,38.91599999999999,70.49653031946352,,,
2023-08-19,Region C,17.747142857142858,74.448,73.08909194473743,,,
2023-08-19,Region H,5.01714285714286,42.3,68.99566778156313,,,
2023-08-19,Region F,10.59714285714286,48.50399999999999,72.55175889609588,,,
2023-08-26,Region D,12.685714285714285,6.6,76.10785001062862,,,
2023-08-26,Region E,12.125714285714285,5.411999999999999,73.23115742494319,,,
2023-08-26,Region B,12.325714285714286,6.204,73.08909194473743,,,
2023-08-26,Region A,11.935714285714285,1.452,69.88992359460889,,,
2023-08-26,Region G,11.525714285714285,4.553999999999999,70.49653031946352,,,
2023-08-26,Region C,15.875714285714285,8.712,73.08909194473743,,,
2023-08-26,Region H,3.145714285714286,4.949999999999999,68.99566778156313,,,
2023-08-26,Region F,8.725714285714286,5.675999999999999,72.55175889609588,,,
2023-09-02,Region D,13.557142857142855,5.6,80.65274593559225,,,
2023-09-02,Region E,12.997142857142855,4.592,77.72008076734681,,,
2023-09-02,Region B,13.197142857142856,5.263999999999999,78.2301940054038,,,
2023-09-02,Region A,12.807142857142855,1.232,76.58696584279943,,,
2023-09-02,Region G,12.397142857142855,3.8639999999999994,74.27730236104436,,,
2023-09-02,Region C,16.747142857142855,7.3919999999999995,78.2301940054038,,,
2023-09-02,Region H,4.017142857142856,4.199999999999999,74.396702973511,,,
2023-09-02,Region F,9.597142857142856,4.816,77.52472445455162,,,
2023-09-09,Region D,11.957142857142857,20.099999999999998,80.65274593559225,,,
2023-09-09,Region E,11.397142857142857,16.481999999999996,77.72008076734681,,,
2023-09-09,Region B,11.597142857142858,18.894,78.2301940054038,,,
2023-09-09,Region A,11.207142857142857,4.422,76.58696584279943,,,
2023-09-09,Region G,10.797142857142857,13.868999999999998,74.27730236104436,,,
2023-09-09,Region C,15.147142857142857,26.532,78.2301940054038,,,
2023-09-09,Region H,2.417142857142858,15.075,74.396702973511,,,
2023-09-09,Region F,7.997142857142857,17.285999999999998,77.52472445455162,,,
2023-09-16,Region D,16.342857142857145,27.599999999999998,80.65274593559225,,,
2023-09-16,Region E,15.782857142857145,22.631999999999998,77.72008076734681,,,
2023-09-16,Region B,15.982857142857146,25.943999999999996,78.2301940054038,,,
2023-09-16,Region A,15.592857142857145,6.071999999999999,76.58696584279943,,,
2023-09-16,Region G,15.182857142857145,19.043999999999997,74.27730236104436,,,
2023-09-16,Region C,19.532857142857146,36.432,78.2301940054038,,,
2023-09-16,Region H,6.802857142857146,20.7,74.396702973511,,,
2023-09-16,Region F,12.382857142857144,23.735999999999997,77.52472445455162,,,
2023-09-23,Region D,14.828571428571427,1.2000000000000002,80.65274593559225,0.0,1.0,0.0
2023-09-23,Region E,14.268571428571427,0.9840000000000001,77.72008076734681,0.0,1.0,0.0
2023-09-23,Region B,14.468571428571428,1.1280000000000001,78.2301940054038,0.0,1.0,0.0
2023-09-23,Region A,14.078571428571427,0.26400000000000007,76.58696584279943,0.0,1.0,0.0
2023-09-23,Region G,13.668571428571427,0.8280000000000001,74.27730236104436,0.0,1.0,0.0
2023-09-23,Region C,18.018571428571427,1.5840000000000003,78.2301940054038,0.0,1.0,0.0
2023-09-23,Region H,5.288571428571428,0.9000000000000001,74.396702973511,0.0,1.0,0.0
2023-09-23,Region F,10.868571428571428,1.032,77.52472445455162,0.0,1.0,0.0
2023-09-30,Region D,14.528571428571428,0.3,80.65274593559225,,,
2023-09-30,Region E,13.968571428571428,0.24599999999999997,77.72008076734681,,,
2023-09-30,Region B,14.168571428571429,0.282,78.2301940054038,,,
2023-09-30,Region A,13.778571428571428,0.066,76.58696584279943,,,
2023-09-30,Region G,13.368571428571428,0.207,74.27730236104436,,,
2023-09-30,Region C,17.71857142857143,0.396,78.2301940054038,,,
2023-09-30,Region H,4.988571428571429,0.22499999999999998,74.396702973511,,,
2023-09-30,Region F,10.568571428571428,0.258,77.52472445455162,,,
2023-10-07,Region D,16.45714285714286,0.9,83.20384726578388,,,
2023-10-07,Region E,15.897142857142859,0.738,81.31431041312504,,,
2023-10-07,Region B,16.09714285714286,0.846,83.19363934857074,,,
2023-10-07,Region A,15.707142857142859,0.198,79.84308936041796,,,
2023-10-07,Region G,15.297142857142859,0.621,77.54544462502047,,,
2023-10-07,Region C,19.64714285714286,1.1880000000000002,83.19363934857074,,,
2023-10-07,Region H,6.91714285714286,0.675,75.38432243515312,,,
2023-10-07,Region F,12.497142857142858,0.774,79.29408485046851,,,
2023-10-14,Region D,16.914285714285715,10.1,83.20384726578388,,,
2023-10-14,Region E,16.354285714285716,8.282,81.31431041312504,,,
2023-10-14,Region B,16.554285714285715,9.494,83.19363934857074,,,
2023-10-14,Region A,16.164285714285715,2.222,79.84308936041796,,,
2023-10-14,Region G,15.754285714285714,6.968999999999999,77.54544462502047,,,
2023-10-14,Region C,20.104285714285716,13.332,83.19363934857074,,,
2023-10-14,Region H,7.374285714285715,7.574999999999999,75.38432243515312,,,
2023-10-14,Region F,12.954285714285714,8.686,79.29408485046851,,,
2023-10-21,Region D,17.25714285714286,4.5,83.20384726578388,,,
2023-10-21,Region E,16.69714285714286,3.69,81.31431041312504,,,
2023-10-21,Region B,16.89714285714286,4.2299999999999995,83.19363934857074,,,
2023-10-21,Region A,16.50714285714286,0.99,79.84308936041796,,,
2023-10-21,Region G,16.09714285714286,3.1049999999999995,77.54544462502047,,,
2023-10-21,Region C,20.44714285714286,5.94,83.19363934857074,,,
2023-10-21,Region H,7.717142857142861,3.375,75.38432243515312,,,
2023-10-21,Region F,13.297142857142859,3.87,79.29408485046851,,,
2023-10-28,Region D,18.857142857142854,21.099999999999998,83.20384726578388,,,
2023-10-28,Region E,18.297142857142855,17.301999999999996,81.31431041312504,,,
2023-10-28,Region B,18.497142857142855,19.833999999999996,83.19363934857074,,,
2023-10-28,Region A,18.107142857142854,4.6419999999999995,79.84308936041796,,,
2023-10-28,Region G,17.697142857142854,14.558999999999997,77.54544462502047,,,
2023-10-28,Region C,22.047142857142855,27.851999999999997,83.19363934857074,,,
2023-10-28,Region H,9.317142857142855,15.825,75.38432243515312,,,
2023-10-28,Region F,14.897142857142853,18.145999999999997,79.29408485046851,,,
2023-11-04,Region D,15.928571428571429,45.699999999999996,71.6201081497413,,,
2023-11-04,Region E,15.368571428571428,37.474,69.98273538619159,,,
2023-11-04,Region B,15.56857142857143,42.95799999999999,71.44993993100812,,,
2023-11-04,Region A,15.178571428571429,10.053999999999998,68.38857853054431,,,
2023-11-04,Region G,14.768571428571429,31.532999999999994,66.87815807782533,,,
2023-11-04,Region C,19.11857142857143,60.324,71.44993993100812,,,
2023-11-04,Region H,6.38857142857143,34.275,68.15758500159458,,,
2023-11-04,Region F,11.96857142857143,39.30199999999999,69.88884657566796,,,
2023-11-11,Region D,20.157142857142855,101.0,71.6201081497413,,,
2023-11-11,Region E,19.597142857142856,82.82,69.98273538619159,,,
2023-11-11,Region B,19.797142857142855,94.94,71.44993993100812,,,
2023-11-11,Region A,19.407142857142855,22.22,68.38857853054431,,,
2023-11-11,Region G,18.997142857142855,69.69,66.87815807782533,,,
2023-11-11,Region C,23.347142857142856,133.32,71.44993993100812,,,
2023-11-11,Region H,10.617142857142856,75.75,68.15758500159458,,,
2023-11-11,Region F,16.197142857142854,86.86,69.88884657566796,,,
2023-11-18,Region D,20.357142857142858,5.3999999999999995,71.6201081497413,,,
2023-11-18,Region E,19.79714285714286,4.427999999999999,69.98273538619159,,,
2023-11-18,Region B,19.997142857142858,5.076,71.44993993100812,,,
2023-11-18,Region A,19.607142857142858,1.188,68.38857853054431,,,
2023-11-18,Region G,19.197142857142858,3.7259999999999995,66.87815807782533,,,
2023-11-18,Region C,23.54714285714286,7.127999999999999,71.44993993100812,,,
2023-11-18,Region H,10.817142857142859,4.05,68.15758500159458,,,
2023-11-18,Region F,16.397142857142857,4.643999999999999,69.88884657566796,,,
2023-11-25,Region D,22.2,6.1,71.6201081497413,,,
2023-11-25,Region E,21.64,5.002,69.98273538619159,,,
2023-11-25,Region B,21.84,5.733999999999999,71.44993993100812,,,
2023-11-25,Region A,21.45,1.3419999999999999,68.38857853054431,,,
2023-11-25,Region G,21.04,4.209,66.87815807782533,,,
2023-11-25,Region C,25.39,8.052,71.44993993100812,,,
2023-11-25,Region H,12.66,4.574999999999999,68.15758500159458,,,
2023-11-25,Region F,18.24,5.2459999999999996,69.88884657566796,,,
2023-12-02,Region D,23.75714285714286,23.700000000000003,60.98339147626796,,,
2023-12-02,Region E,23.19714285714286,19.434,57.303552027983486,,,
2023-12-02,Region B,23.39714285714286,22.278000000000002,56.70572936677444,,,
2023-12-02,Region A,23.00714285714286,5.214,56.421341178014146,,,
2023-12-02,Region G,22.59714285714286,16.353,54.22153524090806,,,
2023-12-02,Region C,26.94714285714286,31.284000000000006,56.70572936677444,,,
2023-12-02,Region H,14.21714285714286,17.775000000000002,54.66563597407333,,,
2023-12-02,Region F,19.79714285714286,20.382,57.82451372517065,,,
2023-12-09,Region D,19.557142857142857,26.3,60.98339147626796,,,
2023-12-09,Region E,18.997142857142858,21.566,57.303552027983486,,,
2023-12-09,Region B,19.197142857142858,24.721999999999998,56.70572936677444,,,
2023-12-09,Region A,18.807142857142857,5.7860000000000005,56.421341178014146,,,
2023-12-09,Region G,18.397142857142857,18.147,54.22153524090806,,,
2023-12-09,Region C,22.747142857142858,34.716,56.70572936677444,,,
2023-12-09,Region H,10.017142857142858,19.725,54.66563597407333,,,
2023-12-09,Region F,15.597142857142856,22.618,57.82451372517065,,,
2023-12-16,Region D,25.128571428571426,8.7,60.98339147626796,,,
2023-12-16,Region E,24.568571428571428,7.133999999999999,57.303552027983486,,,
2023-12-16,Region B,24.768571428571427,8.177999999999999,56.70572936677444,,,
2023-12-16,Region A,24.378571428571426,1.914,56.421341178014146,,,
2023-12-16,Region G,23.968571428571426,6.002999999999999,54.22153524090806,,,
2023-12-16,Region C,28.318571428571428,11.484,56.70572936677444,,,
2023-12-16,Region H,15.588571428571427,6.5249999999999995,54.66563597407333,,,
2023-12-16,Region F,21.168571428571425,7.481999999999999,57.82451372517065,,,
2023-12-23,Region D,21.400000000000002,62.199999999999996,60.98339147626796,,,
2023-12-23,Region E,20.840000000000003,51.00399999999999,57.303552027983486,,,
2023-12-23,Region B,21.040000000000003,58.46799999999999,56.70572936677444,,,
2023-12-23,Region A,20.650000000000002,13.684,56.421341178014146,,,
2023-12-23,Region G,20.240000000000002,42.91799999999999,54.22153524090806,,,
2023-12-23,Region C,24.590000000000003,82.104,56.70572936677444,,,
2023-12-23,Region H,11.860000000000003,46.65,54.66563597407333,,,
2023-12-23,Region F,17.44,53.492,57.82451372517065,,,
2023-12-30,Region D,23.142857142857142,23.9,60.98339147626796,0.0,0.0,1.0
2023-12-30,Region E,22.582857142857144,19.598,57.303552027983486,0.0,0.0,1.0
2023-12-30,Region B,22.782857142857143,22.465999999999998,56.70572936677444,0.0,0.0,1.0
2023-12-30,Region A,22.392857142857142,5.258,56.421341178014146,0.0,0.0,1.0
2023-12-30,Region G,21.982857142857142,16.490999999999996,54.22153524090806,0.0,0.0,1.0
2023-12-30,Region C,26.332857142857144,31.548,56.70572936677444,0.0,0.0,1.0
2023-12-30,Region H,13.602857142857143,17.924999999999997,54.66563597407333,0.0,0.0,1.0
2023-12-30,Region F,19.18285714285714,20.554,57.82451372517065,0.0,0.0,1.0
2024-01-06,Region D,24.514285714285712,10.0,58.30515456860514,0.0,0.0,1.0
2024-01-06,Region E,23.954285714285714,8.2,53.84233934773479,0.0,0.0,1.0
2024-01-06,Region B,24.154285714285713,9.399999999999999,52.33913698189974,0.0,0.0,1.0
2024-01-06,Region A,23.764285714285712,2.2,52.225407477901626,0.0,0.0,1.0
2024-01-06,Region G,23.354285714285712,6.8999999999999995,50.88272649269951,0.0,0.0,1.0
2024-01-06,Region C,27.704285714285714,13.200000000000001,52.33913698189974,0.0,0.0,1.0
2024-01-06,Region H,14.974285714285713,7.5,49.018715194829014,0.0,0.0,1.0
2024-01-06,Region F,20.55428571428571,8.6,53.66193488171707,0.0,0.0,1.0
2024-01-13,Region D,24.628571428571426,39.5,58.30515456860514,,,
2024-01-13,Region E,24.068571428571428,32.39,53.84233934773479,,,
2024-01-13,Region B,24.268571428571427,37.129999999999995,52.33913698189974,,,
2024-01-13,Region A,23.878571428571426,8.69,52.225407477901626,,,
2024-01-13,Region G,23.468571428571426,27.255,50.88272649269951,,,
2024-01-13,Region C,27.818571428571428,52.14,52.33913698189974,,,
2024-01-13,Region H,15.088571428571427,29.625,49.018715194829014,,,
2024-01-13,Region F,20.668571428571425,33.97,53.66193488171707,,,
2024-01-20,Region D,24.557142857142853,17.0,58.30515456860514,,,
2024-01-20,Region E,23.997142857142855,13.94,53.84233934773479,,,
2024-01-20,Region B,24.197142857142854,15.979999999999999,52.33913698189974,,,
2024-01-20,Region A,23.807142857142853,3.74,52.225407477901626,,,
2024-01-20,Region G,23.397142857142853,11.729999999999999,50.88272649269951,,,
2024-01-20,Region C,27.747142857142855,22.44,52.33913698189974,,,
2024-01-20,Region H,15.017142857142854,12.75,49.018715194829014,,,
2024-01-20,Region F,20.597142857142853,14.62,53.66193488171707,,,
2024-01-27,Region D,24.185714285714287,0.0,58.30515456860514,,,
2024-01-27,Region E,23.625714285714288,0.0,53.84233934773479,,,
2024-01-27,Region B,23.825714285714287,0.0,52.33913698189974,,,
2024-01-27,Region A,23.435714285714287,0.0,52.225407477901626,,,
2024-01-27,Region G,23.025714285714287,0.0,50.88272649269951,,,
2024-01-27,Region C,27.375714285714288,0.0,52.33913698189974,,,
2024-01-27,Region H,14.645714285714288,0.0,49.018715194829014,,,
2024-01-27,Region F,20.225714285714286,0.0,53.66193488171707,,,
2024-02-03,Region D,28.08571428571429,1.4,56.50882159611258,,,
2024-02-03,Region E,27.52571428571429,1.148,53.15241698494384,,,
2024-02-03,Region B,27.72571428571429,1.3159999999999998,52.42412715469697,,,
2024-02-03,Region A,27.33571428571429,0.308,50.58804041126553,,,
2024-02-03,Region G,26.92571428571429,0.9659999999999999,50.52430220402196,,,
